,SPCD,DO_BH,HT_TOT,TT_DW_CRM
34668,693,6.8,42.0,172.47
118835,621,22.9,115.7,4030.05
56024,611,7.8,55.0,274.57
106412,122,20.7,83.0,2639.67
12506,131,14.8,79.4,1501.61
1118,117,36.7,109.6,9443.38
33449,108,14.4,86.8,1347.18
67725,131,17.9,104.0,2857.8
7656,371,28.6,79.1,7853.77
28550,131,25.8,94.2,5402.79
91027,105,10.8,59.3,467.71
28117,131,15.4,76.5,1569.09
123171,131,15.7,63.7,1367.35
8845,318,22.8,88.2,5766.12
5880,541,24.8,81.3,6094.28
29691,970,16.8,84.2,2105.29
35624,111,10.9,72.0,833.96
87119,105,1.6,15.2,3.71
105016,111,7.5,51.0,266.6
87848,122,10.7,67.6,563.48
107315,122,28.8,82.1,5452.03
109820,746,1.0,15.6,1.67
44766,121,9.8,58.0,568.58
65887,316,6.6,61.0,249.04
74746,806,16.4,81.0,2506.4
45905,121,5.2,47.0,101.49
84864,19,11.9,77.0,730.87
7481,318,15.4,74.1,2393.84
67177,131,12.0,72.0,893.53
77953,15,11.7,46.8,517.32
11327,131,3.8,32.8,34.14
37508,128,10.1,36.0,369.76
87799,202,11.7,79.7,857.11
82000,42,10.5,44.0,416.71
23106,129,17.6,93.0,1797.23
109389,318,6.0,48.0,202.76
121427,131,13.0,68.1,995.32
93116,125,6.4,55.7,165.05
118564,122,3.8,13.9,20.95
92028,68,6.8,23.5,129.7
51270,540,5.4,52.0,148.83
57060,802,7.9,51.0,413.96
28856,111,11.4,74.0,938.48
59932,611,12.7,78.4,1049.44
67765,316,14.2,66.0,1070.19
107119,122,32.6,100.5,8497.61
107521,122,27.0,122.5,7067.1
106757,122,10.9,55.4,483.91
74458,802,1.2,13.0,3.54
86076,122,12.2,35.0,361.25
24607,827,11.8,88.2,1288.25
11914,131,18.3,77.8,2256.8
46482,131,16.0,96.0,2111.93
9242,351,4.5,33.9,61.4
61069,121,10.0,65.0,662.93
16372,621,18.0,113.0,2488.64
89689,375,6.7,65.4,254.74
128956,202,4.4,41.1,48.55
2083,375,2.7,27.5,24.77
60397,694,2.1,23.0,10.02
115899,746,5.2,57.2,109.38
11518,131,2.8,24.0,16.3
48057,611,6.3,48.0,145.5
100496,71,1.6,15.8,4.72
124093,611,5.6,56.2,135.12
76961,263,13.1,106.5,1681.64
118161,211,97.6,328.1,152536.17
134389,261,25.7,93.7,4046.16
57664,901,9.0,62.0,484.17
12530,131,14.4,70.1,1259.17
40775,222,2.0,15.0,10.87
19119,131,9.3,38.5,282.82
75853,602,12.5,87.0,1032.64
67086,316,6.9,40.0,177.28
124212,131,9.7,69.0,554.99
59134,131,2.2,19.0,9.11
80935,833,10.6,67.9,759.98
128244,131,8.4,59.0,350.44
47086,131,5.1,34.0,52.33
40375,111,7.9,59.0,349.26
48482,812,9.2,54.0,474.99
72888,261,3.7,26.0,29.79
100170,202,3.1,27.6,20.88
73877,832,5.6,45.0,157.36
13572,611,17.6,98.0,2452.23
30894,131,18.6,71.2,2141.88
118228,211,70.5,293.3,71715.6
98625,901,15.3,94.1,2469.76
130877,105,7.0,65.7,208.4
86999,111,12.3,66.9,991.05
117633,361,14.4,73.3,2222.02
134685,202,11.1,88.0,981.42
130333,123,6.7,39.0,198.56
134348,950,9.5,77.4,482.42
126434,131,16.8,88.2,2145.1
75366,621,8.8,84.0,496.14
134780,202,16.6,144.0,3294.53
125338,15,16.5,62.2,1138.62
67973,316,8.7,49.0,330.07
131784,122,7.8,34.9,157.92
57336,832,11.7,65.0,947.42
91090,125,6.0,42.9,114.31
133217,762,23.4,92.3,4796.9
60957,131,7.3,44.0,187.7
127629,131,4.0,37.9,38.66
69789,802,7.2,58.0,399.76
18573,111,12.2,56.0,818.66
99632,91,8.9,69.3,348.32
46227,131,5.9,39.0,96.66
121081,131,9.3,56.7,417.75
28872,110,10.1,69.6,638.33
33037,316,4.0,44.6,58.95
7295,371,17.1,69.7,2624.31
131712,746,5.5,37.1,88.33
12991,131,5.8,35.8,82.66
2738,97,14.0,60.0,957.92
76741,202,19.8,110.5,3305.8
60387,694,19.9,68.0,2063.2
100362,108,2.3,27.0,11.51
42590,111,15.4,77.0,1789.27
15849,540,7.3,38.0,191.34
130374,132,9.6,43.0,391.14
103133,122,16.9,80.0,1635.41
38444,111,6.9,52.0,225.79
98942,901,14.1,62.7,1597.92
6698,97,5.9,48.5,128.19
31205,81,4.3,20.3,39.69
102142,108,4.6,42.3,61.94
40341,43,8.8,53.0,273.18
43384,653,1.1,20.0,1.95
93534,318,7.6,63.6,365.51
22397,400,27.5,114.6,8988.23
31697,121,10.0,69.9,712.32
94362,833,6.4,21.9,113.03
42452,694,8.5,50.0,318.5
3335,375,8.7,69.0,585.7
62441,316,14.4,79.0,1301.97
12802,131,5.5,32.5,62.07
88024,746,10.9,81.4,604.55
7652,371,18.0,68.5,2826.76
122579,131,5.2,37.1,63.35
107198,122,17.0,68.7,1479.96
103428,122,27.6,130.4,7302.83
52564,802,4.3,35.0,77.06
133942,318,12.5,70.7,1388.89
89748,375,9.0,52.4,361.52
63675,611,12.5,61.0,790.58
14344,540,4.4,39.0,69.49
16707,611,5.3,49.0,97.1
130985,743,7.4,30.0,171.61
34417,111,6.4,36.0,122.94
98153,621,8.4,70.0,422.73
89417,316,8.4,51.6,340.46
12527,131,13.9,72.3,1208.07
127595,131,4.3,36.9,46.07
88152,742,18.4,96.2,1823.93
51615,131,6.3,44.0,132.31
73901,832,14.8,74.0,1671.73
8112,371,37.0,89.0,14058.5
69826,832,7.0,51.0,279.49
80706,318,9.7,57.5,643.76
94357,833,5.8,50.6,160.73
120482,131,6.4,59.5,194.26
11413,131,6.5,50.5,167.28
5497,318,16.0,72.5,2543.61
69755,132,7.3,67.0,335.07
107319,15,13.4,66.6,821.89
42052,621,13.7,83.0,1108.25
96043,125,8.2,51.6,265.74
134519,202,12.0,71.9,925.65
28150,653,20.0,70.5,1971.33
3446,97,11.1,56.0,558.3
62627,400,5.2,58.0,167.44
14865,832,1.3,12.0,4.05
91678,746,12.3,74.1,724.42
28913,115,16.9,91.3,2105.52
130197,115,11.9,56.0,665.23
187,125,10.7,63.2,520.12
45067,111,3.8,45.0,40.49
75416,837,11.9,80.0,1107.95
51607,131,11.8,79.0,946.06
35762,222,10.2,64.0,526.76
84167,740,12.2,67.4,721.88
100747,19,2.3,15.1,8.99
117851,802,25.2,95.1,6090.47
120398,263,18.4,111.5,2792.85
120610,131,6.0,45.5,122.07
39507,111,5.5,47.0,116.09
17741,110,16.0,89.8,2077.59
19129,131,6.7,34.3,114.74
8774,318,19.0,76.8,3670.06
16556,691,7.1,59.0,272.67
58061,806,19.9,90.0,4017.73
57084,832,21.0,61.0,2701.92
47570,68,7.0,31.0,154.33
49529,400,3.2,31.0,36.38
99874,621,14.1,112.0,1561.37
58572,111,5.7,43.3,114.78
43215,131,9.6,46.0,361.95
107505,122,18.6,74.0,1905.66
80629,129,20.6,82.9,2151.63
64951,131,12.4,82.0,1084.8
46810,111,7.1,39.0,174.48
130978,531,6.9,59.4,322.81
129886,126,7.5,65.0,321.09
118644,131,10.4,80.3,744.29
22919,126,20.2,86.0,3106.66
89677,371,11.7,63.3,759.31
28581,400,17.6,91.9,3038.34
37566,222,8.7,64.0,407.39
1154,117,51.2,127.8,21531.71
56596,832,11.2,83.0,1110.74
40171,111,11.1,68.0,817.67
38689,121,12.0,76.0,1115.45
46938,131,13.4,80.0,1238.2
55642,68,5.2,30.0,90.58
109013,202,27.0,108.1,5703.89
66717,802,14.3,66.0,1450.29
92413,806,16.4,72.8,2010.95
62730,131,12.3,67.0,875.51
24543,121,7.3,39.9,198.06
83592,242,14.7,71.0,817.07
23781,694,11.1,80.8,848.29
65775,131,9.3,67.0,494.11
62087,111,7.0,43.0,188.55
80686,316,8.7,51.2,343.14
110435,802,13.0,61.6,1050.23
130947,71,8.8,57.9,361.71
107835,15,18.0,80.0,1636.03
15444,802,16.6,59.0,1722.65
73727,802,15.7,76.0,1981.94
86773,19,23.2,113.0,3608.16
94116,746,10.0,69.0,428.85
64491,812,21.5,87.0,3782.62
71961,316,5.1,39.0,100.64
116466,544,1.0,19.7,1.77
134105,621,11.9,85.4,1010.43
28664,111,16.0,88.6,2214.78
38788,43,12.8,44.0,447.14
129653,202,3.4,44.0,26.07
119899,972,13.9,61.8,941.78
82090,263,11.5,56.0,579.83
123952,131,16.0,88.3,1947.15
54813,621,13.9,90.0,1230.55
10557,131,5.4,41.0,81.17
41316,111,7.2,47.0,222.33
86100,122,19.3,110.0,2734.78
131103,129,5.8,36.7,78.02
53803,611,7.2,50.0,207.15
5377,318,15.2,77.0,2391.68
94518,972,11.5,75.9,749.08
45872,111,6.4,59.0,219.18
5592,371,26.8,79.0,6911.32
69525,835,17.9,73.0,2413.12
37115,222,14.4,78.0,1191.55
15549,820,17.3,52.0,1538.78
104789,15,17.7,85.9,1753.6
72527,833,10.1,48.0,556.61
132862,371,14.4,46.0,1206.06
104964,111,9.8,71.0,662.25
94351,833,21.3,81.0,3440.99
40835,694,10.0,53.0,462.45
99492,91,14.5,89.2,1063.32
73077,833,6.8,68.0,383.25
26384,131,22.0,96.7,4025.38
26983,621,11.1,81.4,741.82
42606,222,11.5,55.0,573.61
96168,125,15.2,96.5,1452.03
69319,316,7.3,45.0,220.57
58644,827,17.5,68.0,2053.15
98324,802,7.5,59.2,390.16
104335,15,14.7,80.2,1143.4
34200,800,6.7,37.0,182.72
84554,15,20.9,52.6,1907.66
31698,121,17.9,91.0,2955.54
73909,833,11.8,61.0,937.42
100710,263,2.8,24.2,15.92
43438,121,13.5,77.0,1430.19
44841,111,4.2,41.0,51.65
50776,802,17.8,70.0,2320.23
75337,621,10.0,80.0,601.41
94683,653,1.8,29.5,6.48
134706,202,13.7,107.5,1763.06
17315,121,10.5,58.0,653.98
95015,97,4.6,28.5,54.44
43698,121,11.6,74.0,1015.29
77279,108,14.5,75.0,1272.65
105630,131,5.0,34.0,49.02
125362,15,12.0,54.1,538.24
41982,111,7.5,62.0,329.03
12422,131,13.4,73.1,1133.93
676,105,7.9,59.0,249.52
57674,901,10.6,79.0,836.72
83649,263,45.9,139.0,20728.97
30895,131,14.0,68.9,1169.71
48958,131,6.8,34.0,117.89
136670,131,6.8,55.0,204.27
42560,131,8.8,62.0,407.31
39522,121,8.0,60.0,383.22
74809,621,15.3,80.0,1312.67
31981,131,14.9,76.5,1468.15
69547,110,6.1,60.0,187.82
25866,827,13.7,77.1,1480.04
115329,131,5.2,31.2,48.8
92366,802,13.8,60.6,1214.28
78660,122,30.8,135.0,8160.76
128805,202,9.4,63.1,463.57
31875,110,1.3,13.9,2.6
48763,131,14.6,74.0,1364.49
62298,611,14.2,88.0,1459.11
130,746,12.2,71.3,655.44
109603,122,6.8,43.7,126.37
24670,694,6.5,51.0,192.83
27164,837,13.7,68.0,1233.2
130805,317,7.3,45.4,246.69
97629,125,10.7,78.6,624.93
74790,540,5.4,34.0,90.56
60474,121,9.3,63.0,554.91
45342,611,20.6,87.0,2953.87
96843,371,16.4,80.0,2157.73
45336,400,6.3,50.0,212.66
63601,68,7.0,37.0,179.35
120485,131,17.2,91.5,2330.22
44924,111,4.5,30.0,61.09
35914,540,21.1,92.0,3485.22
64418,110,15.3,49.0,1058.2
75669,693,5.3,40.0,102.45
109514,131,5.6,39.8,86.25
64423,110,8.0,46.0,256.68
19978,110,16.5,55.1,1380.13
28334,111,12.9,79.1,1286.29
102372,81,9.1,25.8,163.2
135176,202,7.8,72.2,394.44
103600,122,8.8,43.9,224.55
51261,131,14.9,79.0,1514.66
94123,746,10.2,70.7,473.89
116557,822,26.2,100.7,6672.86
40335,820,13.8,55.0,1072.92
65484,131,11.5,73.0,830.77
3238,97,11.3,57.0,607.04
82325,263,9.1,73.1,473.92
17370,121,17.1,65.0,1949.18
124971,746,5.6,56.6,108.05
40400,121,8.7,65.0,499.55
45043,111,4.9,39.0,75.15
15056,540,14.2,80.0,1436.0
53605,802,13.7,65.0,1319.12
122459,813,5.4,24.4,110.81
86585,122,8.2,28.0,136.25
107378,202,15.3,65.0,1220.71
67084,316,22.2,80.0,2966.38
110413,110,15.2,62.2,1249.18
123198,316,16.9,61.2,1810.01
133799,372,10.5,67.5,988.25
3530,97,6.1,46.0,125.15
20589,802,19.2,88.8,3378.38
122708,812,5.0,63.3,178.06
194,125,11.1,64.5,557.49
131492,68,6.2,32.0,103.22
25469,837,6.9,64.4,312.04
112602,111,9.0,57.0,445.37
97212,950,15.7,85.0,1242.05
129977,128,9.3,36.0,316.18
76863,242,14.0,85.4,949.01
54594,460,16.3,71.0,1463.0
78171,122,23.1,112.0,3910.07
82229,42,10.8,97.9,981.87
121878,746,8.1,51.0,225.86
126897,403,9.0,88.6,847.32
59047,121,12.9,69.0,1173.33
93707,375,8.9,70.3,510.76
2218,802,2.9,30.0,29.62
43000,800,2.8,23.0,32.64
76314,202,15.1,108.5,1976.21
11275,131,4.5,38.5,51.44
51006,43,8.7,45.0,231.03
32258,110,8.0,44.8,249.68
47426,131,13.3,71.0,1085.61
9817,202,9.8,58.9,490.22
74618,370,6.6,55.0,253.15
27210,261,15.9,97.3,1622.6
119386,317,11.1,72.2,692.76
87098,95,3.2,30.4,23.55
36781,111,7.2,47.0,222.33
135394,202,13.8,90.5,1505.89
15397,621,15.4,112.0,1839.9
56728,832,8.5,59.0,470.76
38760,812,5.9,31.0,111.35
30764,837,6.8,64.6,304.3
15854,694,6.9,57.0,244.42
59348,611,9.8,73.0,591.81
46590,820,1.7,21.0,8.24
127692,131,6.6,57.1,198.99
70088,132,6.0,49.0,164.34
21184,121,13.2,73.9,1313.6
106165,15,14.5,65.0,870.32
62998,110,8.4,48.3,300.06
35206,111,6.0,48.0,148.24
2185,403,5.4,31.0,79.42
1661,121,5.8,58.0,176.87
130474,317,10.4,65.3,484.34
61628,131,11.2,64.0,691.53
86885,122,10.0,66.0,468.62
113366,131,4.8,39.6,60.16
136196,202,20.7,137.9,4641.25
96448,71,5.0,40.0,86.01
69657,802,4.8,47.0,100.67
17973,131,10.0,74.0,633.47
105655,68,11.1,28.2,308.47
32742,20,2.4,8.3,9.97
21724,832,12.0,73.7,1123.34
122573,131,5.6,50.0,115.2
588,125,6.5,70.7,193.16
51634,131,3.0,27.0,19.26
83622,242,16.5,81.0,1155.21
122830,835,16.7,52.4,1897.14
106890,202,16.5,71.0,1423.73
45055,111,7.1,47.0,215.33
33613,73,7.8,57.7,261.33
27127,833,21.2,101.2,4470.52
108264,122,11.0,43.4,390.92
2767,531,17.0,73.0,2998.31
90181,746,10.2,69.4,460.81
16324,999,6.7,66.0,290.19
13643,802,12.3,72.0,1192.75
10492,131,7.5,43.8,198.72
51748,825,6.9,54.0,339.58
58555,901,6.7,63.0,285.57
21141,121,9.8,81.4,795.33
19881,837,17.6,75.5,2215.7
96821,371,15.2,66.6,1610.36
24625,831,15.8,82.5,2058.18
111178,125,6.1,37.1,118.8
17700,131,14.5,77.0,1398.61
67760,131,9.1,59.0,415.55
105978,819,2.4,22.0,20.34
56579,802,17.3,75.0,2350.46
119170,68,6.0,30.9,117.71
63453,820,13.9,84.4,1626.21
61537,999,9.1,51.0,396.62
128008,131,4.0,27.7,38.66
34717,111,6.9,63.0,278.96
106479,122,26.8,69.3,4009.31
59554,131,22.0,88.0,3676.76
17831,110,16.1,75.0,1766.49
89804,541,19.2,95.4,2906.65
68161,802,12.9,73.0,1320.15
71673,802,8.2,61.0,520.43
103738,20,14.2,67.5,913.68
49335,110,6.6,49.0,179.32
6284,371,22.1,81.0,4782.19
60571,131,8.8,55.0,359.96
112785,111,6.1,36.0,108.52
55386,970,6.2,49.0,191.48
20540,621,15.2,99.6,1602.25
82432,42,7.1,62.1,266.9
26729,316,15.1,88.0,1575.23
24799,132,17.2,66.4,1751.17
32345,372,5.1,50.0,118.09
52277,128,7.7,51.0,274.67
55457,806,24.4,90.0,5947.57
127280,131,11.0,63.6,662.39
123029,131,11.4,81.0,904.3
51732,802,2.7,21.0,24.9
3585,375,5.6,45.0,116.96
86939,108,8.0,33.7,162.14
66801,131,6.4,60.0,196.09
91375,743,10.5,68.5,492.3
116200,461,5.6,48.7,141.82
121153,827,9.5,76.2,771.26
61373,121,5.3,44.0,97.72
52533,128,7.8,54.0,299.64
113610,131,8.6,56.7,353.64
59468,800,5.2,36.0,106.23
9259,351,2.8,25.3,19.85
62512,802,10.5,59.0,775.45
58509,621,7.4,71.0,299.49
4308,97,4.5,46.5,51.74
99337,131,10.2,76.2,679.12
116724,122,10.5,66.2,487.13
82062,263,5.9,36.0,111.96
74109,832,2.9,22.0,27.88
65219,591,12.1,42.0,625.99
71669,802,6.2,62.0,334.31
36542,221,1.0,11.0,2.29
70962,693,13.3,57.0,806.09
48810,110,9.6,38.0,313.16
87589,746,6.0,32.3,81.68
21710,806,11.2,73.5,1116.35
34259,111,7.5,52.0,272.28
95439,129,3.6,37.7,28.75
109582,202,15.4,61.2,1169.06
121749,746,4.5,45.8,56.74
77353,17,7.8,56.4,265.72
9115,837,9.2,66.0,642.96
86604,122,21.1,54.3,1965.46
130671,317,8.6,42.6,304.22
91334,741,8.0,71.3,294.79
106944,122,22.8,68.5,2868.05
96787,371,12.9,74.6,1283.72
23890,131,11.8,62.2,748.07
38763,820,11.2,62.3,832.22
11283,131,7.9,59.2,308.15
26062,316,12.1,66.3,805.24
93632,318,18.3,69.5,2215.8
20963,131,19.2,77.5,2476.34
92169,110,13.0,74.5,832.83
109103,202,27.7,117.1,6528.76
22131,693,17.1,91.0,1998.69
52283,128,5.2,35.0,71.03
8147,371,18.0,75.4,3046.09
130627,317,11.7,69.3,647.32
84173,740,8.7,60.0,331.58
56054,693,19.5,57.0,1634.99
117239,202,5.0,38.8,57.34
30005,652,7.5,64.6,324.69
3218,97,6.4,29.0,121.49
66566,802,10.0,48.0,585.83
29053,316,10.4,68.7,638.58
46448,110,11.0,63.0,688.54
21974,121,11.7,59.7,837.22
10035,111,8.7,51.0,368.94
5994,375,6.5,65.0,278.8
10172,131,5.9,41.5,104.5
18062,131,18.8,89.0,2711.67
4207,371,17.6,66.0,2682.55
196,125,11.2,67.6,607.95
15647,740,1.5,20.0,4.22
66384,132,1.5,13.0,4.58
125597,111,8.1,54.5,338.97
32793,316,4.8,47.1,90.64
42617,521,1.3,15.0,3.37
104970,111,2.1,26.0,9.59
126965,98,24.9,113.0,4051.35
106091,842,5.5,31.0,111.06
33931,121,7.9,52.0,319.44
122217,131,10.4,78.3,725.87
59028,831,18.3,105.0,3462.2
76081,970,7.5,60.0,331.98
41491,121,15.6,90.0,2222.3
63562,837,8.5,49.0,350.97
83019,42,16.4,66.0,1384.51
59118,131,12.1,51.0,648.77
21342,611,18.4,105.1,2863.22
81531,837,12.7,55.4,953.38
43100,820,5.5,37.0,124.53
78164,122,25.3,114.0,4727.56
63072,68,6.8,33.0,154.52
44542,611,5.6,36.0,70.57
25585,131,11.0,70.6,734.33
61546,121,12.8,71.0,1187.78
2310,375,6.8,67.0,313.84
111838,125,4.8,43.0,57.72
74338,731,9.3,68.0,509.07
61162,825,24.2,79.0,4740.6
14315,316,1.5,25.0,5.89
136990,544,1.8,20.8,7.57
121018,131,10.0,54.2,464.46
59041,121,10.9,46.0,562.37
93096,125,6.0,43.5,122.75
44926,111,6.4,42.0,148.05
120343,263,18.7,93.3,2404.81
50866,128,4.4,32.0,62.92
87553,93,4.6,31.5,41.35
93466,318,9.2,68.3,578.0
36691,111,7.5,57.0,300.65
128927,202,4.3,34.8,45.93
61207,128,6.7,40.0,155.72
58907,131,15.0,83.0,1610.61
65947,694,13.0,54.0,771.98
27335,950,11.0,88.3,638.05
87374,746,4.7,51.1,62.93
36823,111,8.2,72.0,466.08
76571,202,36.4,165.5,15212.91
1952,541,3.3,37.0,34.02
44485,111,5.6,35.0,82.69
32644,108,8.8,68.6,405.2
52531,128,8.1,58.0,349.39
133180,950,14.9,95.6,1426.75
100878,19,2.2,18.9,8.07
5065,531,17.2,96.2,3679.37
112771,111,5.3,33.0,64.48
39971,111,8.3,52.3,342.16
123603,131,11.9,72.9,889.26
8122,318,15.0,66.5,2103.71
8435,318,20.3,92.1,4746.87
72716,802,5.1,45.0,189.0
124251,131,13.7,80.9,1308.92
81188,743,11.9,69.7,662.01
9459,105,2.8,24.3,14.06
3308,375,12.8,67.0,1285.72
66341,131,9.2,78.0,563.06
101991,42,4.6,33.4,37.18
34267,111,6.3,55.0,195.2
130575,693,6.2,52.9,115.79
39682,111,8.0,53.0,320.3
43275,111,7.2,54.0,259.06
1811,131,12.4,78.0,1032.86
126206,110,4.5,46.5,51.44
82794,242,30.4,132.8,6095.06
113665,131,7.0,38.9,148.08
64996,621,13.0,77.0,936.62
77039,263,11.6,98.5,1230.07
7909,318,19.7,73.2,3823.13
41008,111,4.4,37.0,57.84
11401,131,5.2,28.5,42.15
1291,202,7.7,52.2,274.99
91537,746,7.8,64.5,253.87
86449,93,15.4,72.0,1117.98
72655,316,5.4,40.0,114.28
630,95,8.1,51.2,231.8
120042,131,9.9,77.4,649.05
136523,837,5.7,50.1,171.41
33676,73,12.4,81.8,943.75
76956,263,8.2,87.7,535.97
88599,105,5.6,38.3,80.77
134322,950,14.1,97.2,1316.08
95813,105,4.3,36.4,39.54
44244,111,4.5,27.0,61.09
47107,131,7.2,43.0,177.21
66037,802,11.2,51.0,719.98
106697,122,5.0,27.8,23.49
92322,541,18.4,57.8,2311.15
63619,131,7.1,54.0,220.69
37562,222,11.6,83.2,841.5
82236,42,13.1,86.6,1226.29
115467,132,12.1,73.0,961.33
61728,694,18.1,88.0,2208.82
114990,122,6.0,24.0,62.38
82482,42,10.9,80.9,821.87
21354,611,6.3,42.0,122.08
74190,110,13.2,69.0,1091.04
63127,370,24.7,83.0,4000.66
64971,131,14.5,86.0,1557.36
50518,128,9.5,30.0,280.53
70132,621,16.4,85.0,1584.49
128907,202,8.2,61.9,343.23
99972,621,3.3,40.0,31.07
24896,261,9.7,79.1,497.27
11315,131,8.0,65.5,352.09
119236,110,15.6,81.2,1790.54
54570,110,12.3,78.0,1066.51
5554,371,11.1,71.4,1129.19
83667,42,17.6,92.0,2189.52
104589,20,22.4,95.2,3010.42
7175,371,18.8,73.6,3232.76
52042,128,6.2,47.0,155.92
96513,125,9.8,67.9,458.9
125307,20,15.1,56.9,823.57
114038,111,5.8,37.0,98.22
5088,531,20.2,82.9,4258.01
53425,316,14.8,66.0,1154.36
43440,121,14.1,76.0,1540.45
77455,122,15.4,69.9,1119.71
118054,129,28.5,138.0,5780.99
27304,833,14.9,85.4,1960.24
125114,746,7.2,52.3,198.69
165,375,9.5,67.2,516.64
85003,202,16.3,62.0,1608.53
8987,531,15.3,63.4,2192.31
104552,15,6.0,37.1,101.99
24904,261,17.0,90.0,1723.66
1009,762,15.3,92.8,2291.98
65854,131,9.7,63.0,506.72
71498,110,6.5,42.0,145.82
112254,132,2.8,17.4,20.93
91348,741,10.8,73.1,536.0
49422,491,3.8,37.0,48.07
128138,131,12.1,47.0,599.26
24511,131,21.5,91.2,3633.55
97682,125,20.0,84.7,2157.96
27797,694,12.6,79.0,1034.92
99019,951,18.0,92.1,2025.42
83425,42,39.8,101.0,10455.26
101777,90,1.8,12.3,6.34
28102,121,11.7,77.9,1086.29
71417,802,15.9,73.0,1951.83
25611,131,11.2,69.2,746.88
26735,370,8.4,86.2,572.48
16882,611,7.7,71.0,355.76
4691,371,17.9,77.2,3027.84
66993,131,12.8,69.0,976.94
22777,832,18.5,71.0,2454.53
109279,202,18.4,96.5,2581.69
34061,107,3.1,25.0,26.82
49014,611,2.1,21.0,8.98
63800,110,10.5,36.1,360.36
114779,108,2.0,20.3,8.2
120986,131,16.0,83.0,1833.74
36685,111,7.8,53.0,303.04
99733,621,9.3,74.0,483.82
116553,822,10.1,59.2,694.05
57842,123,7.1,39.0,222.23
87758,93,4.4,31.5,37.34
54133,110,12.5,63.0,893.74
118905,131,11.4,77.1,861.33
109529,131,3.3,34.8,24.26
31267,15,17.4,77.0,1530.76
24888,261,7.8,67.9,277.75
115595,746,8.6,73.2,347.31
68465,110,8.3,54.0,328.15
105766,310,6.0,55.2,192.34
58637,694,12.2,55.0,703.79
23079,110,21.7,92.7,3946.22
20112,400,18.8,92.8,3485.29
25439,832,9.0,69.5,619.62
13609,621,10.4,81.0,656.13
18094,131,18.3,82.0,2373.85
132509,762,5.6,38.5,89.61
120512,131,12.0,67.7,841.16
51502,131,9.8,72.0,591.43
39239,111,8.9,74.2,570.72
28948,121,16.3,79.5,2150.53
88347,12,8.0,42.9,165.57
78888,950,18.2,63.0,1753.84
48126,400,1.5,15.0,5.84
30053,802,19.3,89.9,3453.3
6778,97,4.3,22.0,46.58
135464,202,11.1,87.0,970.24
101930,263,4.9,59.1,63.12
44836,111,6.8,50.0,209.0
79615,541,14.5,93.1,2220.74
69974,110,7.1,48.0,206.54
56810,318,5.8,43.0,172.43
126664,261,2.7,20.7,13.76
92574,12,12.2,56.9,496.22
124120,131,11.0,88.0,913.14
46520,110,14.7,61.0,1203.9
47882,460,9.9,47.0,393.24
71789,602,14.3,56.0,867.74
67795,694,5.1,36.0,76.86
17294,121,13.3,58.0,1054.04
111998,131,3.5,34.0,27.97
99529,91,6.2,53.5,126.34
807,531,16.8,106.0,1850.0
101775,90,3.5,21.2,28.95
73218,132,5.8,44.0,137.21
107444,15,11.8,58.0,555.47
47991,111,5.7,38.0,97.01
129877,126,13.0,57.0,844.04
64665,802,9.8,60.0,697.38
11744,110,5.5,47.0,111.39
17773,110,5.6,45.0,110.52
133460,837,11.5,81.5,1118.11
46114,131,6.5,46.0,150.31
87268,15,8.6,42.4,211.29
82602,263,25.1,111.0,5038.92
71103,370,3.0,33.0,31.76
67828,970,2.7,25.0,17.64
80092,125,11.9,80.0,754.33
23141,132,16.4,58.7,1421.19
73540,802,12.7,71.0,1248.35
126128,131,5.2,33.2,53.73
70817,316,10.1,62.0,547.0
123854,131,6.4,52.8,169.72
133084,371,15.2,68.4,1893.73
5458,318,19.7,74.3,3907.72
96476,105,13.1,82.0,948.0
135702,202,12.1,113.7,1485.8
72310,68,6.5,30.0,131.87
50746,540,12.5,98.0,1381.78
12447,131,11.1,65.5,694.65
100132,93,3.2,22.5,18.02
47584,491,3.3,22.0,33.87
113149,111,6.0,46.0,140.84
78126,122,30.8,134.0,8098.1
120656,131,10.4,69.0,640.19
30409,110,10.8,64.5,678.79
114729,108,2.4,14.8,12.76
76362,202,16.8,119.5,2653.55
43288,111,13.0,64.0,1061.58
35855,111,5.9,40.1,113.95
78139,122,36.2,139.0,11409.39
124138,131,7.4,63.2,286.6
113487,131,6.3,43.4,130.18
113571,131,5.4,46.1,94.67
119718,837,17.6,84.3,2470.23
134193,602,13.7,68.7,1272.18
135189,202,15.9,94.0,2013.36
81106,316,5.9,66.5,217.64
118582,131,7.0,73.1,296.82
77680,122,22.3,103.5,3372.34
128925,202,11.7,75.7,851.69
98570,951,4.9,60.7,65.87
83958,242,17.8,73.0,1212.58
21950,121,12.7,62.8,1037.52
35272,121,10.1,66.3,689.75
5238,531,10.4,63.8,977.65
42904,835,14.0,65.0,1361.1
80724,318,12.1,55.8,925.24
125070,316,4.1,42.5,62.48
99400,746,10.8,56.1,489.16
42433,370,9.7,65.0,562.83
92956,125,6.3,50.1,132.06
65773,131,6.6,57.0,198.6
30133,115,15.4,75.2,1457.4
8979,531,18.0,77.6,3489.09
23588,121,15.7,73.9,1858.88
135166,202,5.9,63.6,170.9
3957,740,6.8,49.0,184.51
87376,746,5.8,31.4,72.0
74497,999,7.3,33.0,163.19
58992,820,8.7,53.0,443.56
54244,316,5.4,40.0,114.28
135425,202,17.0,112.0,2692.8
598,125,12.0,84.4,800.57
